6118;1199;1;27;;
6119;1199;1;28;;
6123;1199;1;32;;
6124;1199;1;33;;
6125;1199;1;34;;
6126;1199;1;35;;
6127;1199;1;36;;
6129;1521;1;26;;
6130;1521;1;27;;
6131;1521;1;28;;
6135;1521;1;32;;
6136;1521;1;33;;
6137;1521;1;34;;
6138;1521;1;35;;
6139;1521;1;36;;
6141;153;1;26;;
6142;153;1;27;;
6143;153;1;28;;
6147;153;1;32;;
6148;153;1;33;;
6149;153;1;34;;
6150;153;1;35;;
6151;153;1;36;;
6153;2572;1;26;;
6154;2572;1;27;;
6155;2572;1;28;;
6159;2572;1;32;;
6160;2572;1;33;;
6161;2572;1;34;;
6162;2572;1;35;;
6163;2572;1;36;;
6165;151;1;26;;
6166;151;1;27;;
6167;151;1;28;;
6171;151;1;32;;
6172;151;1;33;;
6173;151;1;34;;
6174;151;1;35;;
6175;151;1;36;;
6177;644;1;26;;
6178;644;1;27;;
6179;644;1;28;;
6183;644;1;32;;
6184;644;1;33;;
6185;644;1;34;;
6186;644;1;35;;
6187;644;1;36;;
6189;896;1;26;;
6190;896;1;27;;
6191;896;1;28;;
6195;896;1;32;;
6196;896;1;33;;
6197;896;1;34;;
6198;896;1;35;;
6199;896;1;36;;
6201;1091;1;26;;
6202;1091;1;27;;
6203;1091;1;28;;
6207;1091;1;32;;
6208;1091;1;33;;
6209;1091;1;34;;
6210;1091;1;35;;
6211;1091;1;36;;
6213;1525;1;26;;
6214;1525;1;27;;
6215;1525;1;28;;
6219;1525;1;32;;
6220;1525;1;33;;
6221;1525;1;34;;
6222;1525;1;35;;
6223;1525;1;36;;
6225;1757;1;26;;
6226;1757;1;27;;
6227;1757;1;28;;
6231;1757;1;32;;
6232;1757;1;33;;
6233;1757;1;34;;
6234;1757;1;35;;
6235;1757;1;36;;
6237;2034;1;26;;
6238;2034;1;27;;
6239;2034;1;28;;
6243;2034;1;32;;
6244;2034;1;33;;
6245;2034;1;34;;
6246;2034;1;35;;
6247;2034;1;36;;
6249;175;1;26;;
6250;175;1;27;;
6251;175;1;28;;
6255;175;1;32;;
6256;175;1;33;;
6257;175;1;34;;
6258;175;1;35;;
6259;175;1;36;;
6261;2079;1;26;;
6262;2079;1;27;;
6263;2079;1;28;;
6267;2079;1;32;;
6268;2079;1;33;;
6269;2079;1;34;;
6270;2079;1;35;;
6271;2079;1;36;;
6273;2080;1;26;;
6274;2080;1;27;;
6275;2080;1;28;;
6279;2080;1;32;;
6280;2080;1;33;;
6281;2080;1;34;;
6282;2080;1;35;;
6283;2080;1;36;;
6285;2083;1;26;;
6286;2083;1;27;;
6287;2083;1;28;;
6291;2083;1;32;;
6292;2083;1;33;;
6293;2083;1;34;;
6294;2083;1;35;;
6295;2083;1;36;;
6297;2509;1;26;;
6298;2509;1;27;;
6299;2509;1;28;;
6303;2509;1;32;;
6304;2509;1;33;;
6305;2509;1;34;;
6306;2509;1;35;;
6307;2509;1;36;;
6309;2863;1;26;;
6310;2863;1;27;;
6311;2863;1;28;;
6315;2863;1;32;;
6316;2863;1;33;;
6317;2863;1;34;;
6318;2863;1;35;;
6319;2863;1;36;;
6321;189;1;26;;
6322;189;1;27;;
6323;189;1;28;;
6327;189;1;32;;
6328;189;1;33;;
6329;189;1;34;;
6330;189;1;35;;
6331;189;1;36;;
6333;2049;1;26;;
6334;2049;1;27;;
6335;2049;1;28;;
6339;2049;1;32;;
6340;2049;1;33;;
6341;2049;1;34;;
6342;2049;1;35;;
6343;2049;1;36;;
6345;420;1;26;;
6346;420;1;27;;
6347;420;1;28;;
6351;420;1;32;;
6352;420;1;33;;
6353;420;1;34;;
6354;420;1;35;;
6355;420;1;36;;
6357;2124;1;26;;
6358;2124;1;27;;
6359;2124;1;28;;
6363;2124;1;32;;
6364;2124;1;33;;
6365;2124;1;34;;
6366;2124;1;35;;
6367;2124;1;36;;
6369;2170;1;26;;
6370;2170;1;27;;
6371;2170;1;28;;
6375;2170;1;32;;
6376;2170;1;33;;
6377;2170;1;34;;
6378;2170;1;35;;
6379;2170;1;36;;
6381;3168;1;26;;
6382;3168;1;27;;
6383;3168;1;28;;
6387;3168;1;32;;
6388;3168;1;33;;
6389;3168;1;34;;
6390;3168;1;35;;
6391;3168;1;36;;
6393;2327;1;26;;
6394;2327;1;27;;
6395;2327;1;28;;
6399;2327;1;32;;
6400;2327;1;33;;
6401;2327;1;34;;
6402;2327;1;35;;
6403;2327;1;36;;
6405;1542;1;26;;
6406;1542;1;27;;
6407;1542;1;28;;
6411;1542;1;32;;
6412;1542;1;33;;
6413;1542;1;34;;
6414;1542;1;35;;
6415;1542;1;36;;
6417;1701;1;26;;
6418;1701;1;27;;
6419;1701;1;28;;
6423;1701;1;32;;
6424;1701;1;33;;
6425;1701;1;34;;
6426;1701;1;35;;
6427;1701;1;36;;
6429;3167;1;26;;
6430;3167;1;27;;
6431;3167;1;28;;
6435;3167;1;32;;
6436;3167;1;33;;
6437;3167;1;34;;
6438;3167;1;35;;
6439;3167;1;36;;
6441;1637;1;26;;
6442;1637;1;27;;
6443;1637;1;28;;
6447;1637;1;32;;
6448;1637;1;33;;
6449;1637;1;34;;
6450;1637;1;35;;
6451;1637;1;36;;
6453;21;1;26;;
6454;21;1;27;;
6455;21;1;28;;
6459;21;1;32;;
6460;21;1;33;;
6461;21;1;34;;
6462;21;1;35;;
6463;21;1;36;;
6465;2452;1;26;;
6466;2452;1;27;;
6467;2452;1;28;;
6471;2452;1;32;;
6472;2452;1;33;;
6473;2452;1;34;;
6474;2452;1;35;;
6475;2452;1;36;;
6477;496;1;26;;
6478;496;1;27;;
6479;496;1;28;;
6483;496;1;32;;
6484;496;1;33;;
6485;496;1;34;;
6486;496;1;35;;
6487;496;1;36;;
6489;495;1;26;;
6490;495;1;27;;
6491;495;1;28;;
6495;495;1;32;;
6496;495;1;33;;
6497;495;1;34;;
6498;495;1;35;;
6499;495;1;36;;
6501;498;1;26;;
6502;498;1;27;;
6503;498;1;28;;
6507;498;1;32;;
6508;498;1;33;;
6509;498;1;34;;
6510;498;1;35;;
6511;498;1;36;;
6513;1396;1;26;;
6514;1396;1;27;;
6515;1396;1;28;;
6519;1396;1;32;;
6520;1396;1;33;;
6521;1396;1;34;;
6522;1396;1;35;;
6523;1396;1;36;;
6525;1413;1;26;;
6526;1413;1;27;;
6527;1413;1;28;;
6531;1413;1;32;;
6532;1413;1;33;;
6533;1413;1;34;;
6534;1413;1;35;;
6535;1413;1;36;;
6537;1562;1;26;;
6538;1562;1;27;;
6539;1562;1;28;;
6543;1562;1;32;;
6544;1562;1;33;;
6545;1562;1;34;;
6546;1562;1;35;;
6547;1562;1;36;;
6549;356;1;26;;
6550;356;1;27;;
6551;356;1;28;;
6555;356;1;32;;
6556;356;1;33;;
6557;356;1;34;;
6558;356;1;35;;
6559;356;1;36;;
6561;611;1;26;;
6562;611;1;27;;
6563;611;1;28;;
6567;611;1;32;;
6568;611;1;33;;
6569;611;1;34;;
6570;611;1;35;;
6571;611;1;36;;
6573;1179;1;26;;
6574;1179;1;27;;
6575;1179;1;28;;
6579;1179;1;32;;
6580;1179;1;33;;
6581;1179;1;34;;
6582;1179;1;35;;
6583;1179;1;36;;
6585;2111;1;26;;
6586;2111;1;27;;
6587;2111;1;28;;
6591;2111;1;32;;
6592;2111;1;33;;
6593;2111;1;34;;
6594;2111;1;35;;
6595;2111;1;36;;
6597;2673;1;26;;
6598;2673;1;27;;
6599;2673;1;28;;
6603;2673;1;32;;
6604;2673;1;33;;
6605;2673;1;34;;
6606;2673;1;35;;
6607;2673;1;36;;
6609;751;1;26;;
6610;751;1;27;;
6611;751;1;28;;
6615;751;1;32;;
6616;751;1;33;;
6617;751;1;34;;
6618;751;1;35;;
6619;751;1;36;;
6621;2713;1;26;;
6622;2713;1;27;;
6623;2713;1;28;;
6627;2713;1;32;;
6628;2713;1;33;;
6629;2713;1;34;;
6630;2713;1;35;;
6631;2713;1;36;;
6633;1379;1;26;;
6634;1379;1;27;;
6635;1379;1;28;;
6639;1379;1;32;;
6640;1379;1;33;;
6641;1379;1;34;;
6642;1379;1;35;;
6643;1379;1;36;;
6645;7;1;26;;
6646;7;1;27;;
6647;7;1;28;;
6651;7;1;32;;
6652;7;1;33;;
6653;7;1;34;;
6654;7;1;35;;
6655;7;1;36;;
6657;992;1;26;;
6658;992;1;27;;
6659;992;1;28;;
6663;992;1;32;;
6664;992;1;33;;
6665;992;1;34;;
6666;992;1;35;;
6667;992;1;36;;
6669;1208;1;26;;
6670;1208;1;27;;
6671;1208;1;28;;
6675;1208;1;32;;
6676;1208;1;33;;
6677;1208;1;34;;
6678;1208;1;35;;
6679;1208;1;36;;
6681;1462;1;26;;
6682;1462;1;27;;
6683;1462;1;28;;
6687;1462;1;32;;
6688;1462;1;33;;
6689;1462;1;34;;
6690;1462;1;35;;
6691;1462;1;36;;
6693;2417;1;26;;
6694;2417;1;27;;
6695;2417;1;28;;
6699;2417;1;32;;
6700;2417;1;33;;
6701;2417;1;34;;
6702;2417;1;35;;
6703;2417;1;36;;
6705;2859;1;26;;
6706;2859;1;27;;
6707;2859;1;28;;
6711;2859;1;32;;
6712;2859;1;33;;
6713;2859;1;34;;
6714;2859;1;35;;
6715;2859;1;36;;
6717;299;1;26;;
6718;299;1;27;;
6719;299;1;28;;
6723;299;1;32;;
6724;299;1;33;;
6725;299;1;34;;
6726;299;1;35;;
6727;299;1;36;;
6729;1888;1;26;;
6730;1888;1;27;;
6731;1888;1;28;;
6735;1888;1;32;;
6736;1888;1;33;;
6737;1888;1;34;;
6738;1888;1;35;;
6739;1888;1;36;;
6741;729;1;26;;
6742;729;1;27;;
6743;729;1;28;;
6747;729;1;32;;
6748;729;1;33;;
6749;729;1;34;;
6750;729;1;35;;
6751;729;1;36;;
6753;1503;1;26;;
6754;1503;1;27;;
6755;1503;1;28;;
6759;1503;1;32;;
6760;1503;1;33;;
6761;1503;1;34;;
6762;1503;1;35;;
6763;1503;1;36;;
6765;2087;1;26;;
6766;2087;1;27;;
6767;2087;1;28;;
6771;2087;1;32;;
6772;2087;1;33;;
6773;2087;1;34;;
6774;2087;1;35;;
6775;2087;1;36;;
6777;686;1;26;;
6778;686;1;27;;
6779;686;1;28;;
6783;686;1;32;;
6784;686;1;33;;
6785;686;1;34;;
6786;686;1;35;;
6787;686;1;36;;
6789;2231;1;26;;
6790;2231;1;27;;
6791;2231;1;28;;
6795;2231;1;32;;
6796;2231;1;33;;
6797;2231;1;34;;
6798;2231;1;35;;
6799;2231;1;36;;
6801;1028;1;26;;
6802;1028;1;27;;
6803;1028;1;28;;
6807;1028;1;32;;
6808;1028;1;33;;
6809;1028;1;34;;
6810;1028;1;35;;
6811;1028;1;36;;
6813;2298;1;26;;
6814;2298;1;27;;
6815;2298;1;28;;
6819;2298;1;32;;
6820;2298;1;33;;
6821;2298;1;34;;
6822;2298;1;35;;
6823;2298;1;36;;
6825;1389;1;26;;
6826;1389;1;27;;
6827;1389;1;28;;
6831;1389;1;32;;
6832;1389;1;33;;
6833;1389;1;34;;
6834;1389;1;35;;
6835;1389;1;36;;
6837;703;1;26;;
6838;703;1;27;;
6839;703;1;28;;
6843;703;1;32;;
6844;703;1;33;;
6845;703;1;34;;
6846;703;1;35;;
6847;703;1;36;;
6849;2460;1;26;;
6850;2460;1;27;;
6851;2460;1;28;;
6855;2460;1;32;;
6856;2460;1;33;;
6857;2460;1;34;;
6858;2460;1;35;;
6859;2460;1;36;;
6861;2354;1;26;;
6862;2354;1;27;;
6863;2354;1;28;;
6867;2354;1;32;;
6868;2354;1;33;;
6869;2354;1;34;;
6870;2354;1;35;;
6871;2354;1;36;;
6873;1565;1;26;;
6874;1565;1;27;;
6875;1565;1;28;;
6879;1565;1;32;;
6880;1565;1;33;;
6881;1565;1;34;;
6882;1565;1;35;;
6883;1565;1;36;;
6885;424;1;26;;
6886;424;1;27;;
6887;424;1;28;;
6891;424;1;32;;
6892;424;1;33;;
6893;424;1;34;;
6894;424;1;35;;
6895;424;1;36;;
6897;2602;1;26;;
6898;2602;1;27;;
6899;2602;1;28;;
6903;2602;1;32;;
6904;2602;1;33;;
6905;2602;1;34;;
6906;2602;1;35;;
6907;2602;1;36;;
6909;1424;1;26;;
6910;1424;1;27;;
6911;1424;1;28;;
6915;1424;1;32;;
6916;1424;1;33;;
6917;1424;1;34;;
6918;1424;1;35;;
6919;1424;1;36;;
6921;2335;1;26;;
6922;2335;1;27;;
6923;2335;1;28;;
6927;2335;1;32;;
6928;2335;1;33;;
6929;2335;1;34;;
6930;2335;1;35;;
6931;2335;1;36;;
6933;2346;1;26;;
6934;2346;1;27;;
6935;2346;1;28;;
6939;2346;1;32;;
6940;2346;1;33;;
6941;2346;1;34;;
6942;2346;1;35;;
6943;2346;1;36;;
6945;682;1;26;;
6946;682;1;27;;
6947;682;1;28;;
6951;682;1;32;;
6952;682;1;33;;
6953;682;1;34;;
6954;682;1;35;;
6955;682;1;36;;
6957;922;1;26;;
6958;922;1;27;;
6959;922;1;28;;
6963;922;1;32;;
6964;922;1;33;;
6965;922;1;34;;
6966;922;1;35;;
6967;922;1;36;;
6969;2237;1;26;;
6970;2237;1;27;;
6971;2237;1;28;;
6975;2237;1;32;;
6976;2237;1;33;;
6977;2237;1;34;;
6978;2237;1;35;;
6979;2237;1;36;;
6981;2474;1;26;;
6982;2474;1;27;;
6983;2474;1;28;;
6987;2474;1;32;;
6988;2474;1;33;;
6989;2474;1;34;;
6990;2474;1;35;;
6991;2474;1;36;;
6993;2592;1;26;;
6994;2592;1;27;;
6995;2592;1;28;;
6999;2592;1;32;;
7000;2592;1;33;;
7001;2592;1;34;;
7002;2592;1;35;;
7003;2592;1;36;;
7005;2443;1;26;;
7006;2443;1;27;;
7007;2443;1;28;;
7011;2443;1;32;;
7012;2443;1;33;;
7013;2443;1;34;;
7014;2443;1;35;;
7015;2443;1;36;;
7017;443;1;26;;
7018;443;1;27;;
7019;443;1;28;;
7023;443;1;32;;
7024;443;1;33;;
7025;443;1;34;;
7026;443;1;35;;
7027;443;1;36;;
7029;1040;1;26;;
7030;1040;1;27;;
7031;1040;1;28;;
7035;1040;1;32;;
7036;1040;1;33;;
7037;1040;1;34;;
7038;1040;1;35;;
7039;1040;1;36;;
7041;1142;1;26;;
7042;1142;1;27;;
7043;1142;1;28;;
7047;1142;1;32;;
7048;1142;1;33;;
7049;1142;1;34;;
7050;1142;1;35;;
7051;1142;1;36;;
7053;2439;1;26;;
7054;2439;1;27;;
7055;2439;1;28;;
7059;2439;1;32;;
7060;2439;1;33;;
7061;2439;1;34;;
7062;2439;1;35;;
7063;2439;1;36;;
7065;1699;1;26;;
7066;1699;1;27;;
7067;1699;1;28;;
7071;1699;1;32;;
7072;1699;1;33;;
7073;1699;1;34;;
7074;1699;1;35;;
7075;1699;1;36;;
7077;470;1;26;;
7078;470;1;27;;
7079;470;1;28;;
7083;470;1;32;;
7084;470;1;33;;
7085;470;1;34;;
7086;470;1;35;;
7087;470;1;36;;
7089;3148;1;26;;
7090;3148;1;27;;
7091;3148;1;28;;
7095;3148;1;32;;
7096;3148;1;33;;
7097;3148;1;34;;
7098;3148;1;35;;
7099;3148;1;36;;
7101;1427;1;26;;
7102;1427;1;27;;
7103;1427;1;28;;
7107;1427;1;32;;
7108;1427;1;33;;
7109;1427;1;34;;
7110;1427;1;35;;
7111;1427;1;36;;
7113;1601;1;26;;
7114;1601;1;27;;
7115;1601;1;28;;
7119;1601;1;32;;
7120;1601;1;33;;
7121;1601;1;34;;
7122;1601;1;35;;
7123;1601;1;36;;
7125;1134;1;26;;
7126;1134;1;27;;
7127;1134;1;28;;
7131;1134;1;32;;
7132;1134;1;33;;
7133;1134;1;34;;
7134;1134;1;35;;
7135;1134;1;36;;
7137;202;1;26;;
7138;202;1;27;;
7139;202;1;28;;
7143;202;1;32;;
7144;202;1;33;;
7145;202;1;34;;
7146;202;1;35;;
7147;202;1;36;;
7149;2546;1;26;;
7150;2546;1;27;;
7151;2546;1;28;;
7155;2546;1;32;;
7156;2546;1;33;;
7157;2546;1;34;;
7158;2546;1;35;;
7159;2546;1;36;;
7161;574;1;26;;
7162;574;1;27;;
7163;574;1;28;;
7167;574;1;32;;
7168;574;1;33;;
7169;574;1;34;;
7170;574;1;35;;
7171;574;1;36;;
7173;1128;1;26;;
7174;1128;1;27;;
7175;1128;1;28;;
7179;1128;1;32;;
7180;1128;1;33;;
7181;1128;1;34;;
7182;1128;1;35;;
7183;1128;1;36;;
7185;1482;1;26;;
7186;1482;1;27;;
7187;1482;1;28;;
7191;1482;1;32;;
7192;1482;1;33;;
7193;1482;1;34;;
7194;1482;1;35;;
7195;1482;1;36;;
7197;1750;1;26;;
7198;1750;1;27;;
7199;1750;1;28;;
7203;1750;1;32;;
7204;1750;1;33;;
7205;1750;1;34;;
7206;1750;1;35;;
7207;1750;1;36;;
7209;2434;1;26;;
7210;2434;1;27;;
7211;2434;1;28;;
7215;2434;1;32;;
7216;2434;1;33;;
7217;2434;1;34;;
7218;2434;1;35;;
7219;2434;1;36;;
7221;1096;1;26;;
7222;1096;1;27;;
7223;1096;1;28;;
7227;1096;1;32;;
7228;1096;1;33;;
7229;1096;1;34;;
7230;1096;1;35;;
7231;1096;1;36;;
7233;2009;1;26;;
7234;2009;1;27;;
7235;2009;1;28;;
7239;2009;1;32;;
7240;2009;1;33;;
7241;2009;1;34;;
7242;2009;1;35;;
7243;2009;1;36;;
7245;1870;1;26;;
7246;1870;1;27;;
7247;1870;1;28;;
7251;1870;1;32;;
7252;1870;1;33;;
7253;1870;1;34;;
7254;1870;1;35;;
7255;1870;1;36;;
7257;2183;1;26;;
7258;2183;1;27;;
7259;2183;1;28;;
7263;2183;1;32;;
7264;2183;1;33;;
7265;2183;1;34;;
7266;2183;1;35;;
7267;2183;1;36;;
7269;765;1;26;;
7270;765;1;27;;
7271;765;1;28;;
7275;765;1;32;;
7276;765;1;33;;
7277;765;1;34;;
7278;765;1;35;;
7279;765;1;36;;
7281;852;1;26;;
7282;852;1;27;;
7283;852;1;28;;
7287;852;1;32;;
7288;852;1;33;;
7289;852;1;34;;
7290;852;1;35;;
7291;852;1;36;;
7293;1487;1;26;;
7294;1487;1;27;;
7295;1487;1;28;;
7299;1487;1;32;;
7300;1487;1;33;;
7301;1487;1;34;;
7302;1487;1;35;;
7303;1487;1;36;;
7305;229;1;26;;
7306;229;1;27;;
7307;229;1;28;;
7311;229;1;32;;
7312;229;1;33;;
7313;229;1;34;;
7314;229;1;35;;
7315;229;1;36;;
7317;971;1;26;;
7318;971;1;27;;
7319;971;1;28;;
7323;971;1;32;;
7324;971;1;33;;
7325;971;1;34;;
7326;971;1;35;;
7327;971;1;36;;
7329;1588;1;26;;
7330;1588;1;27;;
7331;1588;1;28;;
7335;1588;1;32;;
7336;1588;1;33;;
7337;1588;1;34;;
7338;1588;1;35;;
7339;1588;1;36;;
7341;677;1;26;;
7342;677;1;27;;
7343;677;1;28;;
7347;677;1;32;;
7348;677;1;33;;
7349;677;1;34;;
7350;677;1;35;;
7351;677;1;36;;
7353;1026;1;26;;
7354;1026;1;27;;
7355;1026;1;28;;
7359;1026;1;32;;
7360;1026;1;33;;
7361;1026;1;34;;
7362;1026;1;35;;
7363;1026;1;36;;
7365;1202;1;26;;
7366;1202;1;27;;
7367;1202;1;28;;
7371;1202;1;32;;
7372;1202;1;33;;
7373;1202;1;34;;
7374;1202;1;35;;
7375;1202;1;36;;
7377;112;1;26;;
7378;112;1;27;;
7379;112;1;28;;
7383;112;1;32;;
7384;112;1;33;;
7385;112;1;34;;
7386;112;1;35;;
7387;112;1;36;;
7389;156;1;26;;
7390;156;1;27;;
7391;156;1;28;;
7395;156;1;32;;
7396;156;1;33;;
7397;156;1;34;;
7398;156;1;35;;
7399;156;1;36;;
7401;93;1;26;;
7402;93;1;27;;
7403;93;1;28;;
7407;93;1;32;;
7408;93;1;33;;
7409;93;1;34;;
7410;93;1;35;;
7411;93;1;36;;
7413;597;1;26;;
7414;597;1;27;;
7415;597;1;28;;
7419;597;1;32;;
7420;597;1;33;;
7421;597;1;34;;
7422;597;1;35;;
7423;597;1;36;;
7425;711;1;26;;
7426;711;1;27;;
7427;711;1;28;;
7431;711;1;32;;
7432;711;1;33;;
7433;711;1;34;;
7434;711;1;35;;
7435;711;1;36;;
7437;942;1;26;;
7438;942;1;27;;
7439;942;1;28;;
7443;942;1;32;;
7444;942;1;33;;
7445;942;1;34;;
7446;942;1;35;;
7447;942;1;36;;
7449;1132;1;26;;
7450;1132;1;27;;
7451;1132;1;28;;
7455;1132;1;32;;
7456;1132;1;33;;
7457;1132;1;34;;
7458;1132;1;35;;
7459;1132;1;36;;
7461;1252;1;26;;
7462;1252;1;27;;
7463;1252;1;28;;
7467;1252;1;32;;
7468;1252;1;33;;
7469;1252;1;34;;
7470;1252;1;35;;
7471;1252;1;36;;
7473;62;1;26;;
7474;62;1;27;;
7475;62;1;28;;
7479;62;1;32;;
7480;62;1;33;;
7481;62;1;34;;
7482;62;1;35;;
7483;62;1;36;;
7485;293;1;26;;
7486;293;1;27;;
7487;293;1;28;;
7491;293;1;32;;
7492;293;1;33;;
7493;293;1;34;;
7494;293;1;35;;
7495;293;1;36;;
7497;929;1;26;;
7498;929;1;27;;
7499;929;1;28;;
7503;929;1;32;;
7504;929;1;33;;
7505;929;1;34;;
7506;929;1;35;;
7507;929;1;36;;
7509;1838;1;26;;
7510;1838;1;27;;
7511;1838;1;28;;
7515;1838;1;32;;
7516;1838;1;33;;
7517;1838;1;34;;
7518;1838;1;35;;
7519;1838;1;36;;
7521;2631;1;26;;
7522;2631;1;27;;
7523;2631;1;28;;
7527;2631;1;32;;
7528;2631;1;33;;
7529;2631;1;34;;
7530;2631;1;35;;
7531;2631;1;36;;
7533;2146;1;26;;
7534;2146;1;27;;
7535;2146;1;28;;
7539;2146;1;32;;
7540;2146;1;33;;
7541;2146;1;34;;
7542;2146;1;35;;
7543;2146;1;36;;
7545;48;1;26;;
7546;48;1;27;;
7547;48;1;28;;
7551;48;1;32;;
7552;48;1;33;;
7553;48;1;34;;
7554;48;1;35;;
7555;48;1;36;;
7557;265;1;26;;
7558;265;1;27;;
7559;265;1;28;;
7563;265;1;32;;
7564;265;1;33;;
7565;265;1;34;;
7566;265;1;35;;
7567;265;1;36;;
7569;618;1;26;;
7570;618;1;27;;
7571;618;1;28;;
7575;618;1;32;;
7576;618;1;33;;
7577;618;1;34;;
7578;618;1;35;;
7579;618;1;36;;
7581;812;1;26;;
7582;812;1;27;;
7583;812;1;28;;
7587;812;1;32;;
7588;812;1;33;;
7589;812;1;34;;
7590;812;1;35;;
7591;812;1;36;;
7593;2243;1;26;;
7594;2243;1;27;;
7595;2243;1;28;;
7599;2243;1;32;;
7600;2243;1;33;;
7601;2243;1;34;;
7602;2243;1;35;;
7603;2243;1;36;;
7605;1285;1;26;;
7606;1285;1;27;;
7607;1285;1;28;;
7611;1285;1;32;;
7612;1285;1;33;;
7613;1285;1;34;;
7614;1285;1;35;;
7615;1285;1;36;;
7617;1762;1;26;;
7618;1762;1;27;;
7619;1762;1;28;;
7623;1762;1;32;;
7624;1762;1;33;;
7625;1762;1;34;;
7626;1762;1;35;;
7627;1762;1;36;;
7629;1829;1;26;;
7630;1829;1;27;;
7631;1829;1;28;;
7635;1829;1;32;;
7636;1829;1;33;;
7637;1829;1;34;;
7638;1829;1;35;;
7639;1829;1;36;;
7641;122;1;26;;
7642;122;1;27;;
7643;122;1;28;;
7647;122;1;32;;
7648;122;1;33;;
7649;122;1;34;;
7650;122;1;35;;
7651;122;1;36;;
7653;2139;1;26;;
7654;2139;1;27;;
7655;2139;1;28;;
7659;2139;1;32;;
7660;2139;1;33;;
7661;2139;1;34;;
7662;2139;1;35;;
7663;2139;1;36;;
7665;1372;1;26;;
7666;1372;1;27;;
7667;1372;1;28;;
7671;1372;1;32;;
7672;1372;1;33;;
7673;1372;1;34;;
7674;1372;1;35;;
7675;1372;1;36;;
7677;28;1;26;;
7678;28;1;27;;
7679;28;1;28;;
7683;28;1;32;;
7684;28;1;33;;
7685;28;1;34;;
7686;28;1;35;;
7687;28;1;36;;
7689;2015;1;26;;
7690;2015;1;27;;
7691;2015;1;28;;
7695;2015;1;32;;
7696;2015;1;33;;
7697;2015;1;34;;
7698;2015;1;35;;
7699;2015;1;36;;
7701;773;1;26;;
7702;773;1;27;;
7703;773;1;28;;
7707;773;1;32;;
7708;773;1;33;;
7709;773;1;34;;
7710;773;1;35;;
7711;773;1;36;;
7713;2240;1;26;;
7714;2240;1;27;;
7715;2240;1;28;;
7719;2240;1;32;;
7720;2240;1;33;;
7721;2240;1;34;;
7722;2240;1;35;;
7723;2240;1;36;;
7725;2431;1;26;;
7726;2431;1;27;;
7727;2431;1;28;;
7731;2431;1;32;;
7732;2431;1;33;;
7733;2431;1;34;;
7734;2431;1;35;;
7735;2431;1;36;;
7737;141;1;26;;
7738;141;1;27;;
7739;141;1;28;;
7743;141;1;32;;
7744;141;1;33;;
7745;141;1;34;;
7746;141;1;35;;
7747;141;1;36;;
7749;716;1;26;;
7750;716;1;27;;
7751;716;1;28;;
7755;716;1;32;;
7756;716;1;33;;
7757;716;1;34;;
7758;716;1;35;;
7759;716;1;36;;
7761;1600;1;26;;
7762;1600;1;27;;
7763;1600;1;28;;
7767;1600;1;32;;
7768;1600;1;33;;
7769;1600;1;34;;
7770;1600;1;35;;
7771;1600;1;36;;
7773;1674;1;26;;
